scenario,family,phase,criu_opts,pre_dump,post_dump,restore_mem_mib,hub_mode,verify,params,hypothesis
S050all.perm__selfpipe,S,selfpipe,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,[all 구성·permissive] ok — 이 라인의 자원은 해당 옵션에서 무해
S050all.perm__eventfd_open,S,eventfd_open,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,[all 구성·permissive] ok — 이 라인의 자원은 해당 옵션에서 무해
S050all.perm__shm_map,S,shm_map,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,[all 구성·permissive] ok — 이 라인의 자원은 해당 옵션에서 무해
S050all.perm__workdir,S,workdir,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,[all 구성·permissive] ok — 이 라인의 자원은 해당 옵션에서 무해
S050all.perm__tmp_journal,S,tmp_journal,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,[all 구성·permissive] ok — 이 라인의 자원은 해당 옵션에서 무해
S050all.perm__hub_conn1,S,hub_conn1,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__hub_conn2,S,hub_conn2,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__hub_conn3,S,hub_conn3,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__hub_conn4,S,hub_conn4,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__hub_subscribed,S,hub_subscribed,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__render_conn,S,render_conn,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__tcp_conn,S,tcp_conn,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__epoll_open,S,epoll_open,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__svc_listen,S,svc_listen,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__udp_open,S,udp_open,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__netlink_open,S,netlink_open,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__timer_armed,S,timer_armed,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
S050all.perm__db_watch,S,db_watch,permissive,none,none,0,normal,resume,--db_mib 8 --index_mib 12 --parse_iters 120000 --refresh_ms 500 --refresh_kib 256 --timer 1 --timer_s 60 --watch 1 --substeps 1 --hub_conns 4 --hub_pending 8 --tcp reqresp --threads 4 --selfpipe 1 --eventfd 1 --db_lock flock --shm_mib 4 --log_dgram 1 --render 1 --workdir 1 --child 1 --zombie 1 --sigpend 1 --urandom 1 --tmpunlink 1 --epoll 1 --udp 1 --netlink 1 --unix_listen 1 --mmap_db 1,"[all 구성·permissive] dump_fail — hub established는 옵션 불가 (경계선 2, 처방만이 답)"
